wavenumbers,0,1,2,3
2436,33.69010331,21.64415512,17.38832831,17.27461347
2437,33.6211878,21.5740264,17.31626788,17.20325765
2438,33.55223926,21.50386324,17.24418415,17.13187444
2439,33.48325767,21.43366562,17.17207705,17.06046381
2440,33.41424302,21.36343355,17.09994652,16.98902571
2441,33.34519531,21.29316702,17.02779249,16.91756011
2442,33.27611452,21.22286603,16.95561492,16.84606696
2443,33.20700066,21.15253057,16.88341373,16.77454622
2444,33.1378537,21.08216064,16.81118887,16.70299786
2445,33.06867363,21.01175623,16.73894026,16.63142183
2446,32.99946046,20.94131735,16.66666786,16.55981809
2447,32.93021417,20.87084399,16.5943716,16.48818661
2448,32.86093475,20.80033615,16.52205143,16.41652734
2449,32.79162219,20.72979381,16.44970727,16.34484025
2450,32.72227648,20.65921699,16.37733908,16.27312529
2451,32.65289762,20.58860566,16.30494679,16.20138244
2452,32.5834856,20.51795984,16.23253034,16.12961164
2453,32.5140404,20.44727952,16.16008968,16.05781286
2454,32.44456201,20.37656469,16.08762475,15.98598607
2455,32.37505044,20.30581535,16.01513549,15.91413122
2456,32.30550567,20.23503149,15.94262183,15.84224828
2457,32.23592769,20.16421312,15.87008373,15.77033721
2458,32.16631649,20.09336023,15.79752113,15.69839796
2459,32.09667206,20.02247282,15.72493396,15.62643052
2460,32.02699441,19.95155087,15.65232218,15.55443483
2461,31.9572835,19.8805944,15.57968572,15.48241086
2462,31.88753935,19.80960339,15.50702452,15.41035857
2463,31.81776194,19.73857784,15.43433855,15.33827793
2464,31.74795126,19.66751775,15.36162772,15.2661689
2465,31.67810731,19.59642311,15.288892,15.19403144
2466,31.60823007,19.52529392,15.21613133,15.12186552
2467,31.53831954,19.45413019,15.14334564,15.0496711
2468,31.4683757,19.38293189,15.0705349,14.97744814
2469,31.39839856,19.31169904,14.99769903,14.90519661
2470,31.32838811,19.24043162,14.92483799,14.83291648
2471,31.25834432,19.16912964,14.85195173,14.7606077
2472,31.18826721,19.09779308,14.77904018,14.68827025
2473,31.11815675,19.02642196,14.7061033,14.61590409
2474,31.04801294,18.95501625,14.63314103,14.54350918
2475,30.97783578,18.88357597,14.56015332,14.47108548
2476,30.90762525,18.8121011,14.48714012,14.39863297
2477,30.83738135,18.74059165,14.41410137,14.32615161
2478,30.76710407,18.6690476,14.34103703,14.25364137
2479,30.69679341,18.59746897,14.26794703,14.1811022
2480,30.62644934,18.52585573,14.19483133,14.10853408
2481,30.55607188,18.45420789,14.12168988,14.03593697
2482,30.485661,18.38252545,14.04852262,13.96331084
2483,30.4152167,18.3108084,13.97532951,13.89065566
2484,30.34473898,18.23905674,13.90211049,13.81797139
2485,30.27422783,18.16727047,13.82886551,13.745258
2486,30.20368323,18.09544958,13.75559453,13.67251545
2487,30.13310518,18.02359407,13.68229749,13.59974372
2488,30.06249368,17.95170393,13.60897434,13.52694276
2489,29.99184872,17.87977917,13.53562503,13.45411255
2490,29.92117028,17.80781977,13.46224951,13.38125306
2491,29.85045837,17.73582574,13.38884774,13.30836425
2492,29.77971297,17.66379707,13.31541966,13.23544609
2493,29.70893408,17.59173376,13.24196523,13.16249855
2494,29.63812169,17.51963581,13.1684844,13.08952159
2495,29.5672758,17.44750321,13.09497711,13.01651519
2496,29.49639639,17.37533596,13.02144333,12.94347931
2497,29.42548346,17.30313406,12.947883,12.87041392
2498,29.354537,17.23089749,12.87429608,12.797319
2499,29.28355701,17.15862627,12.80068251,12.7241945
